RestaurantID,Restaurant Name,Address,Time,District,Time Open,Time Close,Lowest Price,Highest Price
128,Hủ Tiếu Sa Đéc - Bà Hạt,"002 Lô E Chung Cư Ấn Quang, Đường Bà Hạt, P. 9, Quận 10, TP. HCM",07:00 - 14:00 | 16:00 - 22:00,Quận 10,07:00,22:00,25000.0,35000.0
129,Bún Xì Dầu - Quách Văn Tuấn,"3 Quách Văn Tuấn, P. 12, Tân Bình, TP. HCM",07:00 - 20:00,Tân Bình,07:00,20:00,25000.0,30000.0
130,Bún Đậu Mắm Tôm An Nhiên - Sunview Cây Keo,"S2E1 Chung Cư Sunview, Cây Keo, P. Tam Phú, Thành Phố Thủ Đức, TP. HCM",07:30 - 20:15,Thành Phố Thủ Đức,07:30,20:15,20000.0,50000.0
131,Bánh Bao Chiên Nước - Lương Thế Vinh,"63 Lương Thế Vinh, P. Tân Thới Hoà, Tân Phú, TP. HCM",08:00 - 19:30,Tân Phú,08:00,19:30,7000.0,12000.0
132,Bún Thịt Nướng Cô Ba - Tôn Đản,"119 Tôn Đản, P. 14, Quận 4, TP. HCM",06:00 - 20:00,Quận 4,06:00,20:00,19000.0,39000.0
133,Thanh Nga - Cơm Tấm & Bún Thịt Nướng,"017 Lô A Kênh 19 Tháng 5B, P. Tây Thạnh, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,20000.0
134,Bún Bò Hoàng Kim - Bò Kho Bánh Mì & Hủ Tiếu Bò Kho - Tôn Thất Đạm,"119 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",07:00 - 21:15,Quận 1,07:00,21:15,30000.0,45000.0
135,Cơm Tấm Nhớ - Nguyễn Thị Thập,"609 Nguyễn Thị Thập, P. Tân Hưng, Quận 7, TP. HCM",07:00 - 21:00,Quận 7,07:00,21:00,20000.0,39000.0
136,Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,"84 Đặng Văn Ngữ, P. 10, Phú Nhuận, TP. HCM",07:00 - 21:00,Phú Nhuận,07:00,21:00,40000.0,66000.0
137,Phan Lê - Bún Cá Lóc - Cao Thắng,"159 Cao Thắng, P. 11, Quận 10, TP. HCM",06:45 - 21:41,Quận 10,06:45,21:41,35000.0,78000.0
138,3SACH MART - Nguyễn Đình Chiểu,"264 Nguyễn Đình Chiểu, P. Võ Thị Sáu, Quận 3, TP. HCM",07:00 - 21:00,Quận 3,07:00,21:00,20000.0,500000.0
139,Uncle Tetsu Thái Văn Lung,"8A/1C1 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 21:00,Quận 1,08:00,21:00,30000.0,50000.0
140,WHITE CASTLE - Coffee & Tea - Đường Số 10,"Số 91 Đường Số 10, P.13, Quận 6, TP. HCM",07:30 - 22:30,Quận 6,07:30,22:30,20000.0,50000.0
141,Vinamilk - Giấc Mơ Sữa Việt - Nguyễn Thị Thập - CH40261,"89 Nguyễn Thị Thập, P. Tân Phú, Quận 7, TP. HCM",07:30 - 21:00,Quận 7,07:30,21:00,20000.0,5000000.0
142,Tiệm Trà Sữa Chút Tea - Trần Thị Điệu,"11 Trần Thị Điệu, P. Phước Long B, Thành Phố Thủ Đức, TP. HCM",08:10 - 23:59,Thành Phố Thủ Đức,08:10,23:59,30000.0,50000.0
143,Bún Bò Phở Số 7,"56 Phạm Văn Đồng, P. 3, Gò Vấp, TP. HCM",06:30 - 13:30 | 16:30 - 22:30,Gò Vấp,06:30,22:30,35000.0,55000.0
144,"Highlands Coffee - Trà, Cà Phê & Bánh - 1800 Nguyễn Ảnh Thủ Hóc Môn","1800 Nguyễn Ảnh Thủ, Ấp Hưng Lân, X. Bà Điểm, Hóc Môn, TP. HCM",07:00 - 22:00,Hóc Môn,07:00,22:00,20000.0,50000.0
145,Starbucks Coffee - Nguyễn Văn Trỗi,"66 Nguyễn Văn Trỗi, Phú Nhuận, TP. HCM",07:00 - 21:45,Phú Nhuận,07:00,21:45,80000.0,200000.0
146,Tỉnh Coffee - Cafe & Tea - Tỉnh Lộ 10,"482/3 Tỉnh Lộ 10, P. Bình Trị Đông, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,20000.0,50000.0
147,Bún Riêu Bà Phong,"184/28 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,10000.0,40000.0
148,TUTIMI - Milo Dầm - Trà Sữa & Coffee - Nguyễn Tri Phương,"372 Đ. Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",06:30 - 22:45,Quận 10,06:30,22:45,20000.0,30000.0
149,Bánh Mì Grandma Lu - Thái Văn Lung,"18 Thái Văn Lung, Phường Bến Nghé, Quận 1, TP.HCM, Quận 1, TP. HCM",06:00 - 21:00,Quận 1,06:00,21:00,4000.0,55000.0
150,Minh Trang - Cơm Chay - Trường Sa,"866 Trường Sa, P. 14, Quận 3, TP. HCM",00:00 - 23:59,Quận 3,00:00,23:59,20000.0,50000.0
151,Meer - Coffee And Milk Tea - Lê Văn Sỹ,"281/19/6 Đường Lê Văn Sỹ, P. 1, Tân Bình, TP. HCM",06:00 - 21:00,Tân Bình,06:00,21:00,20000.0,50000.0
152,Ín Măm - Bánh Mì Xíu Mại Sốt Tứ Xuyên - Bàn Cờ,"121 Bàn Cờ, P. 3, Quận 3, TP. HCM",00:00 - 23:59,Quận 3,00:00,23:59,20000.0,50000.0
153,Trà Sữa LaTea - 225 Nguyễn Thượng Hiền,"225 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",06:40 - 22:15,Quận 3,06:40,22:15,18000.0,37000.0
154,Station Coffee - Đường Số 2,"13 Đường Số 2, P. Bình An, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,8000.0,30000.0
155,MỘC Coffee & Tea - Nguyễn Gia Trí,"69/2/27 Nguyễn Gia Trí, P. 25, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
156,Bánh Mì Chả Cá - Bùi Thị Xuân - Chi Nhánh 1,"77G Bùi Thị Xuân, P. Phạm Ngũ Lão, Quận 1, TP. HCM",06:00 - 22:00,Quận 1,06:00,22:00,10000.0,12000.0
157,Mì Trộn & Bánh Ướt Lòng Gà Bếp Bà Ba - Nguyễn Thị Định,"195 Nguyễn Thị Định, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",08:00 - 23:30,Thành Phố Thủ Đức,08:00,23:30,30000.0,50000.0
158,U Mee - Bánh Mì Xíu Mại Chấm - Trương Quyền,"1/5 Trương Quyền, P. Võ Thị Sáu, Quận 3, TP. HCM",07:15 - 20:45,Quận 3,07:15,20:45,20000.0,50000.0
159,"Thiên Hào - Trà Mãng Cầu, Xôi & Mì Trộn","77/33 Trần Văn Quang, P. 10, Tân Bình, TP. HCM",06:30 - 20:00,Tân Bình,06:30,20:00,25000.0,40000.0
160,Cơm Tấm & Bún Thịt Nướng Cô Út Vinhomes - Vinhomes Grand Park,"NX-LP 32 Khu Nhà phố Glory, Vinhomes Grand Park, P. Long Bình, Thành Phố Thủ Đức, TP. HCM",07:00 - 21:50,Thành Phố Thủ Đức,07:00,21:50,10000.0,150000.0
161,Trà Sữa HanCha - Nguyễn Văn Nghi,"77 Nguyễn Văn Nghi, P. 7, Gò Vấp, TP. HCM",06:30 - 23:30,Gò Vấp,06:30,23:30,28000.0,35000.0
162,Coffee 24/24 - Lê Lợi,"109 Lê Lợi, P. 4, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,30000.0,50000.0
163,The Coffee House - The Grace Tower,"71 Hoàng Văn Thái, P. Tân Phú, Quận 7, TP. HCM",07:00 - 20:30,Quận 7,07:00,20:30,30000.0,60000.0
164,MR PARK - Mì Ngâm Tương - Trần Quý,"148 Trần Quý, P. 6, Quận 11, TP. HCM",07:40 - 20:00,Quận 11,07:40,20:00,20000.0,50000.0
165,Hủ Tiếu Nam Vang Hoà Thuận,"6 Dương Đình Nghệ, P. 8, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,10000.0,99000.0
166,Bao Bae - Crazy A Pao You - Cộng Hoà,"403 Cộng Hoà, P.13, Tân Bình, TP. HCM",04:00 - 23:15,Tân Bình,04:00,23:15,29000.0,84000.0
167,Cơm Tấm Khương - Cơm Tấm Sườn Cọng - Phan Huy Ích,"282 Phan Huy Ích, P. 12, Gò Vấp, TP. HCM",06:30 - 22:30,Gò Vấp,06:30,22:30,41000.0,65000.0
168,DELIGHT Cafe - Cà Phê Phin & Đá Xay - Hoàng Sa,"207 Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",07:00 - 19:30,Quận 1,07:00,19:30,17000.0,32000.0
169,"Nước Mía Henry - Rau Má, Cà Phê Sữa Tươi & Trà Tắc - Chợ Ông Địa","373/95/34 Lý Thường Kiệt, P. 9, Tân Bình, TP. HCM",06:30 - 23:59,Tân Bình,06:30,23:59,15000.0,40000.0
170,Đảo Trà - Trà Sữa & Coffee - Lê Văn Sỹ,"386/39 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM",07:00 - 22:15,Quận 3,07:00,22:15,20000.0,50000.0
171,Thành Đạt - Hủ Tiếu Nam Vang - Ngô Gia Tự,"494 Ngô Gia Tự, P. 4, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,30000.0,40000.0
172,"Quán Cô Hảo - Bánh Canh, Bánh Bèo & Bánh Đúc Nóng - Nguyễn Trãi","212B/D41B Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",08:00 - 21:00,Quận 1,08:00,21:00,6000.0,50000.0
173,Ăn Vặt Nhà Ngoại 153 - Nguyễn Tiểu La,"153/25/10 Nguyễn Tiểu La, P. 5, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,20000.0,50000.0
174,KAI Coffee - Nguyễn Oanh,"138 Nguyễn Oanh, P. 17, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,38000.0,59000.0
175,Bánh Mì Hà Nội Hải Huyền - Kênh Tân Hoá,"200 Kênh Tân Hoá, P. Phú Trung, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
176,"Vân Hương - Cơm, Cháo & Gỏi Gà Ta","135 Trần Phú, Quận 5, TP. HCM",06:15 - 21:10,Quận 5,06:15,21:10,20000.0,100000.0
177,Cơm Tấm Làng - Lê Văn Chí,"211 Lê Văn Chí, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,19000.0,49000.0
178,Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",08:00 - 21:45,Phú Nhuận,08:00,21:45,20000.0,50000.0
179,"Ly Coffee & Foods - Cơm Tấm, Mì Trộn & Mì Xào","26 Đường số 6, P.Tân Phú, Quận 7, TP. HCM",06:00 - 21:30,Quận 7,06:00,21:30,17000.0,35000.0
180,TIỆM CÀ PHƠ - Cà Phê Muối - Xô Viết Nghệ Tĩnh,"21 Xô Viết Nghệ Tĩnh, P. 17, Bình Thạnh, TP. HCM",07:30 - 20:00,Bình Thạnh,07:30,20:00,20000.0,50000.0
181,Cing Hu Tang - Sữa Tươi Nướng - Công Trường Quốc Tế,"08 Công Trường Quốc Tế, P. 6, Quận 3, TP. HCM",07:30 - 22:00,Quận 3,07:30,22:00,27000.0,49000.0
182,Xôi 5 Sao - Xôi Gà & Xôi Mặn,"573 Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,15000.0,35000.0
183,Cơm Chay Diệu Thiện 2 - Lê Đức Thọ,"182/11 Lê Đức Thọ, P. 6, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
184,"Anh Phê Trà Ép Say - Trà Trái Cây, Trà Sữa & Cà Phê - Lê Thánh Tôn","15A/15 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,50000.0
185,Celina Saigon Tea - Trà Sữa Pha Máy - Trần Quang Diệu,"91/9PS Trần Quang Diệu, P. 13 - Đối diện 0.05 Lô B cc Trần Quang Diệu, Quận 3, TP. HCM",07:30 - 23:59,Quận 3,07:30,23:59,10000.0,50000.0
186,Lai Bông - Cơm Tấm & Bún Thịt Nướng - Trần Thánh Tông,"42D Trần Thánh Tông, P. 15, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,22000.0,32000.0
187,Bánh Mì Thịt 10k - Bùi Thị Xuân,"77A Bùi Thị Xuân, P. Phạm Ngũ Lão, Quận 1, TP. HCM",06:00 - 21:00,Quận 1,06:00,21:00,20000.0,60000.0
188,Trà Sữa Hạt Dinh Dưỡng & Cafe Muối - Ulangon - 339/18A1 Lê Văn Sỹ,"339/18A1 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",07:55 - 21:00,Quận 3,07:55,21:00,5000.0,59000.0
189,Mì Trộn Tôm Bò Đặt Biệt Thủ Đức - Đường Số 6,"7 Hẻm 7 Đường Số 6, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
190,"Hội Quán Xưa Và Nay - Cà Phê, Trà & Sinh Tố","51 Đường Số 81, P. Tân Quy, Quận 7, TP. HCM",06:30 - 21:30,Quận 7,06:30,21:30,20000.0,50000.0
191,Cơm Tấm Cô Ba - Đường Số 49,"8 Lô H Đường Số 49, P. Bình Trưng Đông, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,7000.0,30000.0
192,Giò Chả Tường Vy,"251/6 Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",00:00 - 23:59,Quận 3,00:00,23:59,2000.0,120000.0
193,Trà Sữa 1988 - Tô Ngọc Vân,"125 Tô Ngọc Vân, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",08:00 - 21:30,Thành Phố Thủ Đức,08:00,21:30,14000.0,72000.0
194,Điểm Tâm Sú Ky - Há Cảo & Xíu Mại - Âu Cơ,"58/1A Âu Cơ, P. 9, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
195,Chuk Trà & Cà Phê - 105 Phan Xích Long,"103 - 105 Phan Xích Long, P. 2, Phú Nhuận, TP. HCM",07:30 - 21:30,Phú Nhuận,07:30,21:30,20000.0,50000.0
196,Bánh Mì Honey - Nguyễn Thái Sơn,"330 Nguyễn Thái Sơn, P. 4, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,12000.0,15000.0
197,Cháo Sườn Cô Giang - Đường Số 4,"2 Đường Số 4, P. Trường Thọ, Thành Phố Thủ Đức, TP. HCM",07:40 - 20:00,Thành Phố Thủ Đức,07:40,20:00,15000.0,20000.0
198,Bánh Mì Ơi - 229 Bình Phú,"229 Bình Phú, P. 11, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,15000.0,45000.0
199,Cô Tuyến - Bún Riêu & Bò Kho,"Hẻm 242/5 Tôn Đản, P. 8, Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,30000.0,35000.0
200,Bánh Mì A Vĩ - Nguyễn Cảnh Chân,"TK44/2 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",05:30 - 14:00 | 16:00 - 22:45,Quận 1,05:30,22:45,4000.0,45000.0
201,Cơm Sườn Thiện - Nguyễn Tri Phương,"462/47 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,5000.0,55000.0
202,Bánh Cuốn Nóng Dì Sáu - Tân Kỳ Tân Quý,"147/54 Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
203,Anh Út - Mì Quảng & Bún Mắm Nêm,"609/20B Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:15 - 20:00,Quận 10,06:15,20:00,7000.0,110000.0
204,Bánh Mì Bà Huynh - Cống Quỳnh,"185k Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",06:00 - 22:00,Quận 1,06:00,22:00,30000.0,58000.0
205,LP COFFEE & TEA - Đường Số 3,"15 Đường Số 3, P. 8, Quận 11, TP. HCM",06:00 - 22:00,Quận 11,06:00,22:00,20000.0,50000.0
206,Hamburger - Bánh Mì Hà Nội - Phạm Đăng Giảng,"38 Phạm Đăng Giảng, P. Bình Hưng Hòa, Bình Tân, TP. HCM",05:30 - 23:30,Bình Tân,05:30,23:30,10000.0,30000.0
207,Bánh Canh Cua Quán Nhỏ,"231 Phan Văn Trị, P. 11, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,5000.0,35000.0
208,Cơm Chay Diệu Vy - Đề Thám,"61 Đề Thám, P. Cô Giang, Quận 1, TP. HCM",06:00 - 21:00,Quận 1,06:00,21:00,15000.0,35000.0
209,Bánh Ướt Lòng Gà Bảo Thư - Đào Duy Từ,"82 Đào Duy Từ, P. 5, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,25000.0,40000.0
210,Nước Ép Trái Cây Tươi - POM Fresh Juice,"42 Ngô Thời Nhiệm, P. 17, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,30000.0
211,Bếp Nhà Minh Hải - Nui & Mì Xào Bò,"16 Lô L, Nguyễn Thức Tự, P. An Lạc A, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,20000.0,50000.0
212,Cơm Gà Đệ Nhất - Đỗ Xuân Hợp,"139 Đỗ Xuân Hợp, P. Phước Long B, Thành Phố Thủ Đức, TP. HCM",06:30 - 21:00,Thành Phố Thủ Đức,06:30,21:00,30000.0,45000.0
213,Bánh Canh Hẹ 18A - Nguyễn Thị Minh Khai,"18A/4 Nguyễn Thị Minh Khai, P. Đa Kao, Quận 1, TP. HCM",06:30 - 13:50 | 16:30 - 21:00,Quận 1,06:30,21:00,20000.0,60000.0
214,Cháo Dinh Dưỡng Panda - Đặng Chất,"12 Đặng Chất, P. 3, Quận 8, TP. HCM",00:00 - 23:59,Quận 8,00:00,23:59,13000.0,35000.0
215,LaoBa - Mì Cay Trộn Cấp Độ - Trần Quý,"148 Trần Quý, P. 6, Quận 11, TP. HCM",07:30 - 20:00,Quận 11,07:30,20:00,20000.0,50000.0
216,THE STUDIO COFFEE - PASTEUR,"238B Pasteur, P. 6, Quận 3, TP. HCM",07:00 - 22:00,Quận 3,07:00,22:00,10000.0,200000.0
217,Mai Anh - Bò Kho & Cari Gà - Đường Số 30,"Số 8 Lô E3 Đường Số 30, P. Tân Phong, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,20000.0,50000.0
218,Xôi Gánh Má Sáu - Phạm Văn Đồng,"75 Phạm Văn Đồng, P. 3, Gò Vấp, TP. HCM",06:00 - 22:00,Gò Vấp,06:00,22:00,20000.0,50000.0
219,GUTA CAFE - 43D Hồ Văn Huê,"43D Hồ Văn Huê, Phú Nhuận, TP. HCM",06:00 - 21:50,Phú Nhuận,06:00,21:50,15000.0,50000.0
220,Cơm Chay Diệu Thoa - Bùi Đình Tuý,"136 Bùi Đình Tuý, P. 12, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,5000.0,39000.0
221,Cơm Chay Diệu Thiện - Nguyễn Xí,"23 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",06:30 - 21:00,Bình Thạnh,06:30,21:00,10000.0,30000.0
222,Thịnh Coffee - Lê Văn Thọ,"102/81 Lê Văn Thọ, P. 11, Gò Vấp, TP. HCM",07:30 - 22:30,Gò Vấp,07:30,22:30,20000.0,50000.0
223,Bún Bò Huế 14B,"14B Đường Số 46, P. 5, Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,15000.0,50000.0
224,"Thiên Thiên - Bún Riêu, Canh Bún - Thống Nhất","58/25 Thống Nhất, P. 10, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
225,Cà Phê Muối Chú Rắc - Sữa Tươi Cà Phê Sương Sáo - 33/1 Điện Biên Phủ,"33/1 Điện Biên Phủ, P. 15, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,15000.0,40000.0
226,Cháo Sườn Bé Hiền - Súp Cua & Bún Bò,"201/83 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",07:00 - 22:00,Bình Thạnh,07:00,22:00,5000.0,35000.0
227,Bánh Mì Thịt Nướng Dòn Dòn - 354/27 Lý Thường Kiệt,"354/27 Lý Thường Kiệt, P. 14, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,20000.0,50000.0
228,Súp Cua Mộc - Kha Vạn Cân,"1007 Kha Vạn Cân, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",06:50 - 22:00,Thành Phố Thủ Đức,06:50,22:00,17000.0,20000.0
229,Bánh Mì Thịt Nướng Dòn Dòn - 5 Lưu Đình Lễ,"5 Lưu Đình Lễ, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,30000.0,40000.0
230,"Bếp Cô Mười - Mì Ý, Cơm Văn Phòng & Sandwich - Nguyễn Thị Định","195 Nguyễn Thị Định, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",08:00 - 23:30,Thành Phố Thủ Đức,08:00,23:30,20000.0,50000.0
231,"Bếp Bà Ba - Bao Kẹp Đài Loan, Burger & Tacos - Nguyễn Thị Định","195 Nguyễn Thị Định, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",08:00 - 23:30,Thành Phố Thủ Đức,08:00,23:30,20000.0,50000.0
232,Quán Số 1 - Cơm Tấm & Bún Thịt Nướng,"1 Nguyễn Thượng Hiền, P. 5, Quận 3, TP. HCM",00:00 - 23:59,Quận 3,00:00,23:59,25000.0,30000.0
233,Bánh Bao Thúy Đỗ - Bánh Bao Xá Xíu Phô Mai - 57 Lê Văn Sỹ,"57 Lê Văn Sỹ, P. 13, Phú Nhuận, TP. HCM",07:00 - 21:20,Phú Nhuận,07:00,21:20,20000.0,50000.0
234,Bún Thái Phượng - Tây Thạnh,"229/70/8 Tây Thạnh, P. Tây Thạnh, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,40000.0,80000.0
235,"Pilto Milktea - Trà Sữa, Lẩu Ly & Xiên Que","80/99C Dương Quảng Hàm, P. 5, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
236,Balzar De Cafe - Hãng Cà Phê Chất Lượng Cao,"187 Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",06:39 - 21:40,Quận 1,06:39,21:40,20000.0,40000.0
237,Bánh Canh Cua Cô Mười Chợ Lớn - An Dương Vương,"322 Đ. An Dương Vương, P. 4, Quận 5, TP. HCM",00:00 - 23:59,Quận 5,00:00,23:59,20000.0,50000.0
238,Cơm Chay Kiều Vy - Huỳnh Đình Hai,"58 Huỳnh Đình Hai, P. 14, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,23000.0,23000.0
239,Đảo Trà - Trà Sữa & Coffee - Phó Đức Chính,"30/10 Phó Đức Chính, P. Nguyễn Thái Bình, Quận 1, TP. HCM",08:15 - 20:45,Quận 1,08:15,20:45,20000.0,50000.0
240,Cà Phê 13 - Cà Phê - Nguyễn Thượng Hiền,"13 Nguyễn Thượng Hiền, P. 5, Quận 3, TP. HCM",06:00 - 21:45,Quận 3,06:00,21:45,20000.0,50000.0
241,Hủ Tiếu Bà Bảy - Đoàn Văn Bơ,"555 Lô S, Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM",08:00 - 22:00,Quận 4,08:00,22:00,30000.0,295000.0
242,"The Chalet - Cà Phê, Trà & Trà Sữa - Lam Sơn","22Bis Lam Sơn, P. 2, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
243,Bánh Mì 1 Phút 30 Giây - Sư Vạn Hạnh,"738 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,25000.0,30000.0
244,"Tré Trộn, Mì Trộn & Bánh Mì - Ông Tré Foods","5 Đường 85, P. Tân Quy, Quận 7, TP. HCM",06:30 - 23:00,Quận 7,06:30,23:00,20000.0,50000.0
245,Cơm Tấm Phúc Lộc Thọ - Tô Ký,"12/6 Tô Ký, P. Tân Chánh Hiệp, Quận 12, TP. HCM",06:00 - 21:30,Quận 12,06:00,21:30,32000.0,139000.0
246,Bún Thái Cay Aroi - Trần Quý,"148 Trần Quý, P. 6, Quận 11, TP. HCM",07:45 - 22:00,Quận 11,07:45,22:00,30000.0,50000.0
247,Cà Phê Muối Chú Long - 417 Cộng Hoà,"417 Cộng Hoà, P. 15, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,5000.0,20000.0
248,Món Ngon AHMK - Ấp Chánh 1,"62/6G Ấp Chánh 1, X. Tân Xuân, Hóc Môn, TP. HCM",07:00 - 23:00,Hóc Môn,07:00,23:00,20000.0,50000.0
249,Xôi Bình Tiên - Tỉnh Lộ 10,"526 Tỉnh Lộ 10, P. Bình Trị Đông, Bình Tân, TP. HCM",05:30 - 22:30,Bình Tân,05:30,22:30,15000.0,28000.0
250,Cơm Tấm Đông - 995 Hồng Bàng,"995/80/14 Hồng Bàng, P. 12, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,20000.0,50000.0
251,Ba Lá Trà - Khu Sala,"Block A2-00.09, Khu Đô Thị Sala, 10 Mai Chí Thọ, Thành Phố Thủ Đức, TP. HCM",08:00 - 21:00,Thành Phố Thủ Đức,08:00,21:00,25000.0,35000.0
252,Papa Bao - Bánh Bao Ba Làm,"35 Tứ Hải, P. 6, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,15000.0,30000.0
253,Hẹ Quán - Bánh Canh Hẹ & Bánh Bèo Nóng Phú Yên,"113 Cao Thắng, P. 11, Quận 10, TP. HCM",08:00 - 21:00,Quận 10,08:00,21:00,30000.0,50000.0
254,Lò Heo Quay & Vịt Quay Tuyền Ký - Nguyễn Thị Định,"151 Nguyễn Thị Định, P. An Phú, Thành Phố Thủ Đức, TP. HCM",06:00 - 21:00,Thành Phố Thủ Đức,06:00,21:00,20000.0,50000.0
255,FAMILK,"22/9 Mai Văn Ngọc, P. 10, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,18000.0,50000.0
256,Cơm Tấm Bến Tre,"942 Hậu Giang, P. 12, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,22000.0,50000.0
257,"Tuyền Tuyền - Bánh Tráng Phơi Sương Muối Nhuyễn Sate Tỏi Tắc Hành Phi Bơ, Cơm Cháy - Kho Ăn Vặt","159/74/64 Trần Văn Đang P. 11, Quận 3, TP. HCM",00:00 - 23:59,Quận 3,00:00,23:59,15000.0,120000.0
